look-backs (bars),0.0,0.25,0.5,1.0
3/5/10/21,0.5352215312829148,0.6092197795512162,0.656803594526255,0.8911051423158366
5/10/21/42,0.6252080642698963,0.7002850064101935,0.8080517827971107,0.918267080103977
10/21/42/84,0.5759971634283284,0.6539831746756599,0.6474277890241789,0.776091866872995
21/42/84/168,0.40331045797105386,0.4897267428062437,0.5308438128996004,0.6718346963193573
