,"momentum, best: look-backs 5/10/21/42, band 1","momentum, video default: 5/10/21/42, band 0.25",vol-scaled long only,BTC buy & hold
2018,19.419933522797116,30.477928272296605,-35.08811516158201,-72.61570890387739
2019,18.843857007554334,11.343971353902171,30.25555978289458,94.3858529804771
2020,32.936694219511374,32.1549691765832,101.66197534946737,304.92635317777905
2021,24.625872964096907,25.089855829515905,45.01070034474524,59.720367126891304
2022,-1.024990163968631,-7.636500193769291,-15.244611942017183,-64.35298030911751
2023,0.9997769017608515,-2.7103514373012616,28.909254462744506,155.48657912920194
2024,13.39066698115332,10.985383722160357,22.11524094810189,121.2127373688387
2025,-3.584261798425381,-5.434828845085393,2.4275082895323763,-6.288437069463382
2026,-2.0237657570469247,-4.374328534697847,-5.3403645278508165,-12.451425623907909
