Date,PMCC,PMCC_budget,CoveredCall,BuyHold,LeapsOnly
2003-06-05,113428.19786880976,110769.44887368669,117074.72419079856,90273.46252287229,85140.96916385782
2003-06-06,114534.90654718131,112816.3226065269,118470.47206276364,91632.43556477454,86255.05755634223
2003-06-09,114275.87678200523,112317.34552029446,118103.14248599409,90769.29890422625,85494.94871094413
2003-06-10,114918.39840311836,113417.20589818757,119018.37397393942,91605.1345170793,86110.7559332907
2003-06-11,115517.07590226454,114460.13045822347,119948.56878291036,92658.72461046695,86886.77301206128
2003-06-12,116225.93268604993,115541.43147267954,120771.57691989627,93660.70227905244,87667.00649531701
2003-06-13,115905.2453843745,115107.57128821383,120344.98015287485,92790.96371660991,86956.89731350393
2003-06-16,116955.76149592728,117104.03500045826,121718.4635695956,94537.53289699805,88274.0980680339
2003-06-17,117544.88171790112,118157.11318080455,122499.60906592339,95558.6413176765,89043.84590701823
2003-06-18,117902.39159696425,118820.95480747335,123066.663247555,96260.27352694629,89678.28345555396
2003-06-19,117668.60452930653,118569.63306423709,122872.24538868736,95193.8293862576,88712.19762539596
2003-06-20,117411.07720854596,118179.57362108745,122526.64559221469,95934.17666033373,89172.53438111489
2003-06-23,115472.69443045178,114454.0139218674,119886.36177069174,93211.21639752632,87036.75055940196
2003-06-24,115347.37719095148,114090.46066988207,119681.25852832601,92978.69123787418,86864.6287202494
2003-06-25,114876.77585176048,113132.46620014073,118982.10055268824,92313.05823182553,86360.7976563334
2003-06-26,114706.27186749273,112692.84775400319,118923.21772454986,92176.19875813447,86156.83015185448
2003-06-27,115289.79780558524,113941.78198269919,119652.57594225548,93317.6963040823,87216.6919191776
2003-06-30,114687.51213868042,113003.2048973225,118909.36382731427,92455.4147223448,86405.14642651429
2003-07-01,113361.27028554192,110509.7377537325,117201.4066896311,90990.05061604896,85195.85831645354
2003-07-02,114982.09370537571,113221.49900801333,119348.04427231036,92703.65257738576,86616.15364977562
2003-07-03,115228.20471515211,113590.32955004924,119944.4023300058,93415.00225308324,87169.93374473062
2003-07-04,114845.00283716185,112903.0464449924,119544.3127506411,92888.03813961342,86671.62405856364
2003-07-07,118293.78004979083,119396.97215696014,123863.6812899208,96893.86992697527,90172.14779663802
2003-07-08,118430.42907005808,119494.32727267902,124185.43261998193,97139.38000685706,90318.39176167863
2003-07-09,117472.31850696405,117655.23520267665,123042.43255720528,95984.24309944734,89281.60211857941
2003-07-10,116628.6129028228,116135.52185427624,122058.08529613324,95106.73293039353,88454.08333963309
2003-07-11,118143.88528342206,118930.55074144693,123974.62501168367,96686.6713083388,89759.20834111984
2003-07-14,119621.64598912088,121652.85609679499,126093.06205417315,98453.12543290111,91211.91679594261
2003-07-15,119084.58684885914,120435.19858196947,125580.19853364615,98170.80079594078,91007.45149913008
2003-07-16,118570.77463598293,119406.25423287135,124933.42903327393,97385.4115442307,90357.83036238763
2003-07-17,118445.50310534792,119294.55575138322,124677.2565562162,97002.38188052042,90045.633761205
2003-07-18,118039.11633311206,118553.78516245764,124347.38587651633,97110.84890539374,90083.42479140857
2003-07-21,117004.80977138414,116654.53855915974,123110.17875805519,95617.73180504538,88791.11412934288
2003-07-22,117244.84869364942,117076.5438088764,123440.53291736692,95816.78320928238,88916.8624197512
2003-07-23,116959.54686811865,116562.54801045397,123198.40183566714,95533.20508697085,88618.24651883535
2003-07-24,118711.8263764096,119692.62839798554,125336.81067287199,97642.87002670906,90417.32091433168
2003-07-25,117631.24088883081,117733.77898387462,124099.18551886932,96349.2936827304,89276.10195906305
2003-07-28,119459.1033416509,120909.48698338555,126239.03544800747,98261.29954035036,90914.90968408629
2003-07-29,119200.87602319209,120394.32338900318,125896.43274500959,97829.94411757385,90524.12094258319
2003-07-30,119965.96292326441,121700.47949302458,126738.88765274364,98630.79523366688,91236.69325905209
2003-07-31,120857.16943803833,123245.03286416804,127783.77551826436,100052.11907727236,92510.77289836989
2003-08-01,120311.43657296435,122147.67094133973,127034.26799384323,99217.61943885074,91841.47478411961
2003-08-04,119868.0981733651,121248.7009431071,126363.95807473255,98211.30936819197,91022.75312837366
2003-08-05,120887.53605392814,123205.21353325942,127584.24052473299,99422.57466816144,92057.44021379591
2003-08-06,119402.23287152564,120431.09351314291,125604.27434831229,97566.59819886927,90578.11388500672
2003-08-07,119452.94617167377,120651.08727500931,125657.66328092689,97397.35122669146,90404.90039597578
2003-08-08,120309.97400250143,122298.55793574742,126685.98230739372,98180.78616671763,91054.00597243069
2003-08-11,120905.01609270144,123379.88593942986,127356.04599531238,98551.25708166971,91355.48304376811
2003-08-12,121446.91553166904,124180.77505493572,128085.11847495036,99143.12755305463,91833.36837293454
2003-08-13,121684.32955015733,124417.5469073113,128374.88657397569,99371.6536021314,92013.61700969026
2003-08-14,122944.15579231535,126737.48917126162,129975.72002141064,100692.61140786918,93064.01112476426
2003-08-15,123222.15014567331,127254.25774182116,130337.38877512557,101133.6741323453,93392.57810747194
2003-08-18,123879.26421845394,128341.78295195433,131172.56837766943,101788.9659572629,93909.51310967538
2003-08-19,124152.02964707797,128852.53322353694,131462.94385375507,102108.45791931218,94223.55269840335
2003-08-20,123745.57562187269,128062.08676378844,130929.09310390495,101534.28322480743,93766.5885681587
2003-08-21,124447.15843315308,129462.72921778144,131774.77968010856,102761.35747422972,94865.16945918197
2003-08-22,125045.25397193526,130574.23300295889,132493.94015784108,103615.55467174352,95615.26695998244
2003-08-25,124445.79656112863,129507.97576616098,131641.6542205743,102351.18303117371,94568.41446665327
2003-08-26,123807.61334779683,128285.95603891791,130743.49096468538,101479.77076242043,93901.72528794664
2003-08-27,124119.8492209775,128869.533227249,131065.64827047545,101868.01543886175,94296.26255322927
2003-08-28,125043.23838159305,130500.54028616894,132134.62995920746,103042.02035831829,95331.74245965452
2003-08-29,124905.61018823074,130341.38895553722,131959.92983743735,102852.8168300949,95176.0796016998
2003-09-01,126617.36877877118,133481.9799310965,133987.96217681697,105197.27491656135,97225.32473229541
2003-09-02,126917.8657333569,134033.04051608345,134355.69836982808,105615.69644720669,97594.50735385065
2003-09-03,127762.74757467832,135442.73143044417,135264.36094904525,106763.15791488471,98688.70886339094
2003-09-04,127813.81852519447,135589.4898968541,135302.23837452836,106521.96414457903,98457.36022987678
2003-09-05,127621.04218869572,135191.79958616494,135043.86800490844,106178.41078278079,98177.98421816023
2003-09-08,128230.69881676587,136288.9334032497,135782.3159701984,106587.55153641346,98493.30555176339
2003-09-09,127582.78284105065,135082.35316054014,134948.21241360152,105556.13804915649,97624.24356412404
2003-09-10,126842.03617435507,133755.19151749634,133975.8535217765,104209.70640724346,96479.95345904167
2003-09-11,126930.28561940025,133945.5469149711,134074.46552261832,104219.89779250706,96488.49796414969
2003-09-12,126349.26515086535,132917.1250325674,133317.8288926125,103302.52012759681,95731.31144576082
2003-09-15,127151.55142946765,134281.7321520846,134253.70145454918,104238.04010527958,96557.26020914143
2003-09-16,128113.4599751222,136059.7475436743,135428.9123933399,105334.90824962946,97472.49427295286
2003-09-17,128268.05359784982,136234.92094897706,135633.4918529597,105499.87850117781,97597.94737527544
2003-09-18,128576.78830110728,136677.60302482336,136167.06633503828,106240.91635337214,98155.65790989474
2003-09-19,127666.63259075591,134982.62971158104,134991.4364305285,105209.10800441529,97273.07294366696
2003-09-22,125648.49461607129,131355.6157752998,132375.20674190827,102361.42066338596,94945.79688085237
2003-09-23,125089.29545863847,130333.9259253367,131701.2286059842,101620.19326407702,94302.29229151049
2003-09-24,125187.78644641604,130498.36000453182,131928.7499292478,101675.64895043233,94253.58654919355
2003-09-25,124279.33788331265,128936.46558283764,130860.72217439493,100668.69386613868,93379.1996921768
2003-09-26,123633.10087519792,127811.76739032028,130206.43160585858,100011.14976228183,92720.75251263671
2003-09-29,122884.91513405772,126329.31448347244,129327.00222715076,99163.02336628035,91950.91519858719
2003-09-30,121198.44124192902,123176.57845086706,127189.73007022595,97423.41162264298,90547.53355392648
2003-10-01,122599.0282952663,125856.2196064668,128989.47022003015,98868.77010255406,91708.09340864456
2003-10-02,122659.35081134722,125762.28831916387,129311.51029785046,99073.99476254499,91730.3950398646
2003-10-03,126337.96933204253,132437.9909092153,133519.07412823182,102623.48756244504,94875.68958121527
2003-10-06,125483.26057861568,130721.02964270416,132588.6947722019,101726.34425362943,94034.09661353064
2003-10-07,124695.95094319172,129270.96295337011,131709.65088705477,100941.35020406489,93294.46395778768
2003-10-08,124742.41905879957,129178.6096273205,131806.60355317674,101008.62486265511,93293.84125061826
2003-10-09,126765.70696128349,132711.00325358976,134300.07836480392,103047.73572551065,94993.78164961966
2003-10-10,126254.81907522427,131868.86116496043,133812.46940007384,102597.90659364812,94517.55372057448
2003-10-13,127843.40558038797,134720.38870332486,135830.69958700865,104149.36421599209,95768.54252639116
2003-10-14,127113.31432699076,133342.7585087186,135092.87143269132,103524.81512428605,95136.54069379896
2003-10-15,128509.34229214006,135829.89275005882,136650.06782008192,104843.83074098422,96291.54467559844
2003-10-16,127999.09479091116,134777.4529911152,136147.51416159797,104365.5684757135,95816.23035849586
2003-10-17,127640.59718767906,134014.23522152845,135782.51165119914,104258.80321973453,95685.82181066653
2003-10-20,128051.27430798287,134680.50446710066,136326.19120788528,104518.16002741114,95847.02613054516
2003-10-21,128364.50125235817,135239.84769364487,136810.98593779615,104873.23246304115,96084.85095219297
2003-10-22,126916.28482973696,132725.92412876565,135098.82902058092,103106.88770567354,94511.74285871314
2003-10-23,125827.42761017296,130818.90791028099,133821.42728105083,101872.39522336177,93414.01266591923
2003-10-24,126027.92103573272,131245.9560278827,134162.91297051098,102115.85814995303,93561.49329463494
2003-10-27,127465.29985272638,133693.81506678744,135920.33002742828,103590.75668240036,94813.06930405408
2003-10-28,128695.71778247406,135930.30702506544,137433.2715259897,104941.87218510125,95951.14779784078
2003-10-29,129704.72304304942,137570.37012869865,138675.18406436493,106172.86623945448,97007.36384239886
2003-10-30,130632.16346769579,139148.20676473953,139827.93331843644,107282.2608679703,97968.10252650273
2003-10-31,130124.38119681051,138190.99581257612,139213.34361016718,106646.24866099803,97410.3535747561
2003-11-03,132117.34419459754,141771.54991983235,141603.25850615944,109141.19749980138,99624.1339580479
2003-11-04,132154.8628232446,141900.76619093234,141654.40202054943,109031.71157694382,99507.99983318117
2003-11-05,131841.31134758535,141324.2570267209,141244.14107730752,108470.56729843678,99018.92211188328
2003-11-06,132096.1229997926,141812.49656014785,141532.6696925454,108869.85854419754,99370.70358546646
2003-11-07,133021.70895756735,143403.3851461523,142642.98378797687,110081.40412400813,100455.3322585977
2003-11-10,132769.13640752676,142852.80837934747,142292.83274380097,109409.5360779934,99861.25025524898
2003-11-11,132504.50204635996,142422.27227134665,141937.7364209495,108856.27121272405,99375.34942935796
2003-11-12,132601.0939657479,142515.96682643416,142042.73270952568,108793.47031614427,99319.17527268421
2003-11-13,132604.84904116564,142508.6534977548,142040.3516543762,108689.92981391546,99211.32670496005
2003-11-14,133874.92710830012,144966.24598291423,143538.4846941472,110274.96925549489,100622.9369567975
2003-11-17,131938.8398235741,141498.49897153224,141009.31637123978,107398.82215073748,98163.19069080114
2003-11-18,131545.28099805478,140996.9517134816,140565.0421233959,107122.40214059837,97912.26694177656
2003-11-19,130916.43869438545,139801.26228747706,139744.26392717593,106346.39440508942,97269.61888360513
2003-11-20,130493.83195714932,139203.8078653086,139229.6993042388,105949.38646606858,96929.6286957523
2003-11-21,131605.33947961274,141110.9656555031,140452.56711219298,107127.14156976504,97985.89314922995
2003-11-24,133114.46620178618,143848.70630976337,142263.46661668608,108924.85135768825,99542.74885600098
2003-11-25,133268.43357931616,143998.37049304816,142440.04763591033,108944.33956521546,99551.30675066673
2003-11-26,133063.68248119368,143635.43037743372,142200.9683557629,108523.15708207704,99172.91338657636
2003-11-27,133871.465742957,145100.85657213852,143202.85761786293,109523.73326818939,100024.00615883924
2003-11-28,133663.36485524088,144622.49678209293,142948.54322030809,109078.3740676009,99622.2457448501
2003-12-01,135387.17584234563,147682.0924669515,144981.5712206556,111353.60113354347,101669.19592198578
2003-12-02,135190.33798432487,147283.7946630351,144732.07368447035,110893.12811383179,101262.83429051905
2003-12-03,136130.4221946369,148989.0073924032,145889.35802337545,112312.72248695751,102516.13863225107
2003-12-04,136382.94420088618,149271.12759817237,146151.66150084537,112640.40624243312,102834.67093281107
2003-12-05,135710.72468384547,148084.86647486227,145323.6476295848,111335.8650461165,101665.24622626544
2003-12-08,135341.0284970328,147354.87520491416,144872.00991971005,110320.78397540923,100728.10822525976
2003-12-09,135514.73807671582,147623.57812598764,145117.67090794974,110604.02109401877,100952.9395392956
2003-12-10,135565.443690501,147764.1317712915,145180.59421900075,110430.37348631962,100768.0786898469
2003-12-11,136168.46712361893,148820.435441834,145959.1909781472,111161.34349104622,101376.27136320708
2003-12-12,136470.0343877232,149319.46332699497,146351.50199833853,111583.37758558759,101728.00336353101
2003-12-15,137266.28407879866,150651.95397237863,147278.33664723864,111975.95519248204,102047.24372590073
2003-12-16,137223.14878083,150674.6425795727,147266.37099795925,111780.37012042124,101829.1217767519
2003-12-17,136844.26892720326,150148.52393739694,146864.28866080754,111166.46976854159,101242.36647596063
2003-12-18,136960.18785434982,150341.0400933335,147113.86810459243,111405.35149794183,101400.9595526185
2003-12-19,137234.0728339299,150701.303784491,147444.08664326838,111741.42945983684,101682.1623397727
2003-12-22,137402.88281737466,150921.71367484736,147667.52534854072,111661.4281680941,101570.10108558206
2003-12-23,137844.64312607615,151742.56619757015,148244.26248685265,112103.12285026831,101927.7053823092
2003-12-24,138198.80000678898,152393.54749370596,148672.2594950246,112446.12860863244,102223.51478874164
2003-12-25,138309.66653328834,152578.48993774556,148828.18703594498,112446.13161238426,102198.3501927052
2003-12-26,138413.38230315322,152751.69781741596,148957.32810897467,112446.13778245018,102186.33353917599
2003-12-29,138821.69057686147,153462.78221159923,149453.60657008656,112653.03964190248,102348.66636901355
2003-12-30,139011.4537831487,153812.71874072714,149677.63528007883,112822.43926408754,102498.39228052286
2003-12-31,139646.7714980856,155064.0528466871,150432.91917371668,113521.1911432374,103102.47782644814
2004-01-01,139754.9899913224,155247.55331644035,150583.8834063978,113521.19441254415,103078.90396863346
2004-01-02,140490.05405433298,156662.51505312062,151449.67171728928,114466.20651808135,103933.67773393718
2004-01-05,140806.25149092946,157164.64433543428,151851.1450762283,114695.12209063706,104126.58688083838
2004-01-06,139966.0056090057,155635.61097465784,150851.69840516805,113564.18801976551,103135.27123952238
2004-01-07,139715.80503277693,154973.10816772026,150555.11382095047,113085.52651796737,102713.75821777189
2004-01-08,139812.08271498795,155056.44137299882,150670.98434903167,113274.17079014714,102902.19531406839
2004-01-09,139184.42798066264,153744.44457097392,149963.69714381435,112680.4430847231,102376.30989105742
2004-01-12,138612.57165908554,152669.38499539872,149291.07103470163,111799.45033900121,101569.53368659678
2004-01-13,139228.57465146334,153739.98227061884,149943.60686989152,112336.6554728948,102074.30558346269
2004-01-14,140823.05273072192,156796.20516236243,151712.4850209197,113909.36307102168,103531.12902377955
2004-01-15,140993.51149919094,157191.2467689318,151951.18763649688,114422.18278615948,103976.96926314848
2004-01-16,142170.8602618962,159561.2475741791,153243.05400426683,115922.72366558394,105347.12492099598
2004-01-19,143096.76862505084,161351.85807532028,154334.75658018442,116775.03291813169,106083.572690249
2004-01-20,142688.31195951684,160487.30843288708,153834.59146027928,116212.24716778858,105584.4365396277
2004-01-21,143314.75778135625,161736.56595100107,154604.8044645696,117028.50824228795,106291.70579024495
2004-01-22,143228.2096350618,161314.88017861816,154514.30806951757,116958.22135183436,106223.8074171978
2004-01-23,142863.59731681633,160599.28596445287,153909.96819212846,116250.04449184393,105706.31787097182
2004-01-26,141832.74225794917,158677.02041882367,152526.38763401963,114702.82541191479,104421.88877252174
2004-01-27,142191.2371995651,159234.6041693199,152957.2343853579,114981.15076049286,104648.69875719647
2004-01-28,142083.16185294237,159139.7588734033,152939.6113478783,114867.59804915996,104479.06192566396
2004-01-29,140765.61362620862,157040.77348554585,151446.88169234706,113475.35954014289,103185.29522919482
2004-01-30,139642.23937944972,154993.4806781859,150141.77728686229,112401.21802154985,102204.33360087324
2004-02-02,140465.6559383298,156532.69703202424,151156.18544106418,113085.3549754941,102787.39615985262
2004-02-03,139615.3251666434,155036.44983570598,150198.1762194004,112354.64786672342,102106.19229658849
2004-02-04,139246.91394266975,154485.66708587937,149835.8938351015,112069.30408460031,101806.54454354956
2004-02-05,139467.81912166945,155006.77987063612,150160.43711973669,112325.97232105363,102004.94387226697
2004-02-06,139982.59938588447,155916.93863706395,150786.21319137854,112743.4599609246,102348.77034489585
2004-02-09,141266.73240625908,158177.23986469134,152272.62483464569,113872.82069107176,103363.30613087781
2004-02-10,141839.99996513833,159061.50814273753,152941.14025893505,114350.8438713358,103790.61741485534
2004-02-11,141679.35191140368,158871.42844062427,152815.33259240756,114258.68563012173,103673.29767590704
2004-02-12,141698.84426566763,158573.99401936994,152838.73052879152,114210.03929256977,103629.68414031657
2004-02-13,140956.12441440398,157394.92473683055,152026.97808856552,113754.6750675866,103195.2848620105
2004-02-16,142190.94035193473,159698.14369671445,153488.9635559092,114922.83835265384,104233.21231591493
2004-02-17,142632.1510917267,160628.21785733575,154050.99976294168,115234.7423125611,104483.40027720646
2004-02-18,142716.982172642,160857.31915342234,154152.77142086715,115386.19788431139,104602.88158406939
2004-02-19,144492.27952952942,164168.65073225796,156243.98865675673,117008.54691172484,106052.44877863662
2004-02-20,143456.2622294322,162286.9210920734,154982.4638509728,116346.98693722849,105464.58960912157
2004-02-23,143845.1300448879,162858.30993165023,155405.53896334962,116619.59349804687,105707.1561520748
2004-02-24,142611.31791463454,160604.51386758487,153903.17880824395,115096.00314194927,104353.29940067153
2004-02-25,142894.5668260199,161050.55926750522,154236.55633409793,115321.6570667296,104552.46275439425
2004-02-26,143339.96517562438,161761.48344519376,154735.09089850527,115830.04909266434,105021.41962672106
2004-02-27,144090.8108142424,163111.10727237852,155611.1371539951,116620.46807167343,105745.83368969655
2004-03-01,144891.80695153706,164729.71736991827,156582.04118831456,117458.15246818414,106469.58441282481
2004-03-02,145465.7900133988,165740.9045244754,157276.10670100848,118347.0798563261,107254.69228971818
2004-03-03,145220.5228303168,165178.5004925246,156944.0914233914,118158.56748307096,107098.96580962764
2004-03-04,145472.70060753726,165631.44272720322,157283.08374738644,118573.60156919334,107448.18299470677
2004-03-05,145524.96073496234,165625.2100177334,157336.70852044903,118643.74842464722,107511.7151619176
2004-03-08,145643.7472454759,165843.9413267014,157515.7665257993,119044.02954889617,107845.27991798198
2004-03-09,144832.33284964753,164396.57125244947,156525.14726674685,117409.48770751854,106371.32762148544
2004-03-10,145049.75715988636,164784.70699869617,156823.90661214464,117986.6191823594,106868.55445853528
2004-03-11,142199.33305088565,159611.76112176455,153382.76753625704,114851.5409840842,104093.44516999932
2004-03-12,142311.97627927028,159995.0862636107,153595.5208607951,115105.0332315833,104285.80835266408
2004-03-15,139608.27686884432,155215.86876656863,150268.66375049032,112239.59324923536,101775.93273368788
2004-03-16,140376.71036266632,156578.3844804877,151215.9674246145,112889.10702624965,102338.06511713236
2004-03-17,142711.13563712584,160749.1987321742,153880.45985358633,115292.46264443977,104543.31113350469
2004-03-18,140834.0978370575,157197.45403349376,151547.76275812995,113239.26305743943,102759.51937735252
2004-03-19,141073.66185612284,157861.20161489912,151857.0888026094,113815.72692484307,103229.33845549058
2004-03-22,139202.33471413807,154373.02963712957,149661.14601845256,111422.79212504842,101089.30125853643
2004-03-23,139481.33323717353,154738.32562013378,149949.77965011704,111602.12748524419,101265.40352571911
2004-03-24,139046.80324648126,153894.47782890833,149481.8182446404,111072.84026243578,100761.9093695332
2004-03-25,140573.55692495752,156669.17907907048,151321.35945877837,112802.22568472418,102323.76897944848
2004-03-26,141094.74909787686,157471.177841265,151936.67823145143,113258.55258165099,102726.67930601168
2004-03-29,142054.501925819,159167.7376207141,153118.70959380802,114122.94983506163,103473.49280981187
2004-03-30,142086.19592650453,159210.51033558403,153182.71016242952,114031.60557903358,103360.60570119866
2004-03-31,142174.5971631393,159451.44442054848,153289.86004632444,113958.60715188102,103265.45729446532
2004-04-01,143377.91126358873,161593.50476646467,154738.74884442965,115375.58949586237,104537.3632187508
2004-04-02,145346.19279154114,165332.66277853737,157083.91703337833,117850.47501423229,106762.39660208055
2004-04-05,146786.10656308313,167920.85529249877,158794.11757578386,119515.10190436935,108254.75126806709
2004-04-06,146288.3060664766,166906.0539626356,158138.8742824521,118407.95237675548,107250.46450363276
2004-04-07,146458.34370085207,167293.77739698158,158370.8867230365,118718.6339235722,107534.44309628189
2004-04-08,147059.7487835892,168372.76145292431,159063.01805171886,119173.38105299826,107933.41004669848
2004-04-09,147209.9014867381,168626.17585258585,159243.6779490912,119173.38217308924,107922.03908211761
2004-04-12,147642.9108392132,169351.31661186126,159759.01547864144,119173.38207731671,107893.43826391741
2004-04-13,148568.03717331451,171098.05301160557,160863.34553956497,120370.87568856863,108971.80492548457
2004-04-14,147925.9436317576,169793.65075058342,160128.62505044357,119114.8823396236,107808.77950608276
2004-04-15,148067.38820514415,170148.90848729108,160280.04683501486,119178.4917326687,107852.12286194279
2004-04-16,148707.26073184755,171384.335716785,160942.83532004515,119865.79801129122,108457.84651664161
2004-04-19,146177.93380320282,165792.96757113823,161199.36928385033,119846.17691780273,106714.6757023732
2004-04-20,146962.54428876188,167478.4943501457,162378.73014071776,121030.29004575637,107568.52237128039
2004-04-21,146491.19482006558,166378.0531041952,161983.96491918428,120416.62064130945,106948.37048057528
2004-04-22,146758.5468718638,167032.86546022914,162708.1477811412,120979.46509924733,107161.5628972898
2004-04-23,147137.92143181793,167646.84422461936,163481.57414346284,121622.961777609,107515.66607002079
2004-04-26,146987.7289778022,166901.5366819464,163084.5856866493,121606.60186036474,107719.45602853052
2004-04-27,146963.8750800968,166700.87566408818,163124.11798635212,121683.96566137506,107759.35069439586
2004-04-28,145463.79314405916,162885.7084100917,160889.03417303986,119605.38864870509,106292.62750288832
2004-04-29,144910.25107831252,161529.01304932768,160080.3206435659,118803.94363312195,105702.14191364947
2004-04-30,144988.89346323555,161897.5635431205,160181.45441548526,118772.03693028762,105657.27075761948
2004-05-03,146103.78753765026,164469.9697910317,161685.99295700545,120083.1587273601,106662.0601117562
2004-05-04,145772.63423072858,163682.64932225013,161203.60792072234,119432.8517734907,106131.1171573738
2004-05-05,146903.4982250704,166457.4594144048,162662.36456297795,120610.1677089032,107040.20487245434
2004-05-06,145288.86925284698,162786.49669352153,160267.72580372964,118524.5587193169,105575.37212668781
2004-05-07,145938.60467499887,164239.94115510376,161080.22140803168,119335.14448731953,106252.95943770466
2004-05-10,143841.60459311472,159164.96653925927,157928.04466941787,116538.68423610603,104287.4778849612
2004-05-11,146155.0644388072,165165.30121513372,160668.9203149217,119586.71590481664,106898.49376362299
2004-05-12,144610.16442148446,161788.59799920494,158527.63583646718,117703.58420011724,105481.61155586227
2004-05-13,146249.75246840852,165733.73893837983,160583.52842846597,119432.08827961794,106870.12599323546
2004-05-14,146277.0124287706,165863.836992087,160483.03749316334,119253.79014182696,106802.09226695348
2004-05-17,145971.80791292165,164780.88672693324,159630.5020544779,118342.10667204997,106306.84123219915
2004-05-18,148004.1344878707,169685.8879696988,162012.64826547104,120087.363849111,107793.20333876894
2004-05-19,151238.419542406,177259.28012492013,165945.829513062,123417.88600028232,110542.71525394183
2004-05-20,150305.6576181006,175180.66717660433,164455.6471546724,121954.99286148693,109522.30159330936
2004-05-21,150498.05243603958,175389.70677818652,164395.95114520722,122100.69888753943,109836.33686625797
2004-05-24,151965.01049075625,179132.8548185074,165852.65064626027,124221.55427910251,111820.08342849636
2004-05-25,151637.93950657776,178305.17283801365,165358.03018884567,123560.05717113035,111319.77507294132
2004-05-26,152521.9305895557,180356.83694569068,166628.16112113456,124799.73643970667,112238.81897672752
2004-05-27,153112.12508097824,181743.26726277766,167488.80910600952,125481.45749560083,112706.07540772503
2004-05-28,152452.94623238908,180000.32138226632,166435.82785904797,124142.43707631946,111738.3921009953
2004-05-31,153199.3558461504,181696.80511437843,167568.45881819585,124889.76241089067,112202.97984727437
2004-06-01,151930.1738022321,178696.24206838722,165726.8420948583,123062.7001901675,110855.859019884
2004-06-02,152831.56875466998,180807.93232178502,166892.8717878323,124029.33674668122,111613.23801123437
2004-06-03,153070.08902744926,181359.39190040794,167157.41492602704,124203.07083988393,111767.55876214062
2004-06-04,154124.3311365254,183938.0811360985,168571.19980328338,125498.33319846197,112749.88195891229
2004-06-07,154604.3928823823,185207.43963514085,169483.96653824326,126064.64898627285,112981.78254477163
2004-06-08,154939.52673227983,185748.93044117128,170152.35606408032,126521.25578678543,113222.30623727907
2004-06-09,154775.90006199823,185139.58751266458,170047.27614921093,126096.27536610563,112805.34742824007
2004-06-10,154767.60904271566,185225.99082794893,170352.9554844037,126321.28854810115,112782.00513020808
2004-06-11,155225.30600623513,186054.08972292178,170996.2959422464,126755.33995245083,113096.37047804495
2004-06-14,153907.7218121053,182885.48286508737,169301.02906858127,125005.68770742486,111687.00984971896
2004-06-15,155028.25143144256,185427.95146577075,171063.6568578548,126483.4350207088,112673.81621977343
2004-06-16,155684.5712879891,186949.27203217827,172213.85017100401,127569.44030661843,113364.943118151
2004-06-17,155629.58305077822,186699.00683854416,172401.87600352606,127780.8247889298,113397.26894039055
2004-06-18,155515.1591800996,186530.00094340325,172535.35130022175,128398.37341979603,113730.06795196063
2004-06-21,155802.0197465277,186952.86454563026,173045.4622939828,128573.95360068479,113779.83132362126
2004-06-22,154824.41089155144,184367.6657651895,171871.48589582287,127398.64873958386,112825.14549751747
2004-06-23,155435.2589497716,185648.96196264375,172908.10694655363,128369.59811539428,113467.81439821594
2004-06-24,156503.68787105152,188040.45869256614,174419.13311806408,129864.27090355229,114600.29225501098
2004-06-25,156219.30815079866,187337.18164059334,174007.50041294593,129262.68985609042,114123.7554652051
2004-06-28,157094.56839376045,189249.95357296933,175081.4614657225,130136.588510582,114845.83227550713
2004-06-29,156816.1363618769,188420.1103594692,174578.87816625505,129639.66551995571,114553.52971811898
2004-06-30,156474.84721160762,187581.88313454704,174094.9952328403,129088.9543921674,114136.2145543867
2004-07-01,156416.17441427617,187466.9731507074,174062.83712858424,128939.16729878432,113977.65954121089
2004-07-02,155409.82415343565,185111.77353392952,172747.4844804506,127621.09173798826,112919.92543860356
2004-07-05,155649.89587202464,185620.49891180673,173167.27257996885,127785.17921423914,112961.60934593287
2004-07-06,154907.2001115391,183856.24759273353,172201.04278485177,126923.95380124795,112279.48533911629
2004-07-07,154670.76324824823,183278.46211187623,171932.86084478832,126700.60724827297,112091.58591079629
2004-07-08,155457.65499059638,185175.43522265737,172836.39840631673,127349.8061029935,112641.42985982046
2004-07-09,155234.1788229586,184549.61369842457,172217.76183782448,126885.60746869387,112464.6427938963
2004-07-12,154872.2617913025,183546.2709346497,171688.27926105718,126339.2055765304,112067.03627911051
2004-07-13,155290.38488744714,184364.09423155867,172116.14918574897,126643.55991338394,112380.34684304787
2004-07-14,155120.80861966455,184156.14201314648,171903.1383941527,126395.3262016382,112162.55803948583
2004-07-15,154169.1005137216,181931.49691317984,170381.4491788257,125209.14006431878,111402.45589159727
2004-07-16,154164.59786059379,181757.73334185116,170272.6003590069,125344.67547125006,111600.20947552547
2004-07-19,154166.36230665064,181691.38533857517,170079.03151870143,124887.23630146055,111323.13073676333
2004-07-20,154870.56550077724,183305.14186374532,170959.75059551006,125714.29276638193,112009.46262082942
2004-07-21,155853.4080672166,185490.120483309,172199.11442361705,127008.71315175357,113094.1397046633
2004-07-22,154465.9011465176,182104.4314973452,169877.3796094146,124616.57111275279,111464.80267298273
2004-07-23,154353.5168729276,181845.2307756424,169591.98067003654,124277.81922472316,111263.00066363368
