,total_return_pct,cagr_pct,ann_vol_pct,sharpe,sortino,max_dd_pct,nw_tstat,exposure_pct,n_trades,win_rate_pct,avg_trade_bp,med_holding_bars,converged_pct,stopped_pct,skew,years,gate_pass_pct
BTC/ETH,-11.320231513284252,-1.2300388040974553,2.427659356471902,-0.4975361535845607,-0.09153369153319212,13.132220818940565,-1.5658427996682938,3.1320541760722347,3.0,0.0,-388.9695567245414,40.0,33.33333333333333,0.0,0.7038395071733983,9.706849315068494,5.263157894736842
LTC/ETH,-73.33399799459224,-12.730565668017979,25.552501455187166,-0.3913626273779445,-0.05001320992690254,82.11894717789782,-1.361626189436537,1.8905191873589164,3.0,0.0,-3136.267426462849,7.0,0.0,33.33333333333333,-7.878032799136867,9.706849315068494,7.017543859649122
