,total_return_pct,cagr_pct,ann_vol_pct,sharpe,sortino,max_dd_pct,nw_tstat,exposure_pct,n_trades,win_rate_pct,avg_trade_bp,med_holding_bars,converged_pct,stopped_pct,skew,years,gate_pass_pct
WTI/BRENT,105.53548436389634,2.0688545919277823,5.652468231654654,0.3902686707880355,0.14892885743805404,8.584330230163983,3.263358560783025,9.292883726175708,82.0,65.85365853658537,90.55763940335198,6.5,69.51219512195121,8.536585365853659,3.806957404321257,35.182539682539684,30.49645390070922
NATGAS/WTI,238.0877222850367,4.380523462555308,10.31982858533406,0.464949554679028,0.1488562945901867,25.258573755556625,2.5242552366877975,4.901550062840386,21.0,80.95238095238095,630.0390756365263,12.0,71.42857142857143,9.523809523809524,10.371223203533045,28.41269841269841,14.912280701754385
